session_id,user_id,product_id,dwell_time_seconds,scroll_depth_pct,variant_clicks,reviews_expanded,added_to_cart,purchased
S-12523,U-3523,P-1893,222,0.41,3,0,0,0
S-12524,U-3524,P-1412,141,0.92,1,1,0,0
S-12525,U-3525,P-1858,36,0.59,3,0,0,0
S-12526,U-3526,P-1851,5,0.94,3,1,0,0
S-12527,U-3527,P-1481,212,0.59,8,0,0,0
S-12528,U-3528,P-1035,184,0.99,3,1,1,0
S-12529,U-3529,P-1576,173,0.74,8,0,0,0
S-12530,U-3530,P-1643,146,0.94,4,0,0,0
S-12531,U-3531,P-1732,276,0.45,2,0,0,0
S-12532,U-3532,P-1293,267,0.45,4,1,0,0
S-12533,U-3533,P-1835,134,0.52,6,1,1,1
S-12534,U-3534,P-1849,57,0.23,2,1,1,1
S-12535,U-3535,P-1864,182,0.59,9,0,0,0
S-12536,U-3536,P-1076,127,0.71,9,0,0,0
S-12537,U-3537,P-1815,112,0.34,1,1,0,0
S-12538,U-3538,P-1930,229,0.74,5,1,0,0
S-12539,U-3539,P-1981,272,0.47,0,1,0,0
S-12540,U-3540,P-1287,248,0.19,4,1,0,0
S-12541,U-3541,P-1176,237,0.11,6,1,0,0
S-12542,U-3542,P-1404,73,0.37,7,1,0,0
S-12543,U-3543,P-1980,175,1.0,6,1,0,0
S-12544,U-3544,P-1452,270,0.22,8,1,0,0
S-12545,U-3545,P-1234,239,0.7,0,0,0,0
S-12546,U-3546,P-1341,251,0.39,9,1,0,0
S-12547,U-3547,P-1021,131,0.34,6,0,0,0
S-12548,U-3548,P-1001,227,0.7,2,1,1,0
S-12549,U-3549,P-1014,170,0.23,6,1,0,0
S-12550,U-3550,P-1181,155,0.99,7,0,0,0
S-12551,U-3551,P-1776,129,0.24,4,1,0,0
S-12552,U-3552,P-1194,173,0.32,0,1,0,0
S-12553,U-3553,P-1568,179,0.94,9,0,0,0
S-12554,U-3554,P-1499,239,0.37,4,0,0,0
S-12555,U-3555,P-1152,205,0.62,8,1,0,0
S-12556,U-3556,P-1269,137,0.75,1,0,0,0
S-12557,U-3557,P-1738,35,0.87,4,0,0,0
S-12558,U-3558,P-1949,128,0.6,7,1,0,0
S-12559,U-3559,P-1378,292,0.9,6,1,0,0
S-12560,U-3560,P-1349,147,0.7,5,1,0,0
S-12561,U-3561,P-1483,169,0.86,8,0,0,0
S-12562,U-3562,P-1033,136,0.54,4,0,0,0
S-12563,U-3563,P-1462,90,0.86,0,0,0,0
S-12564,U-3564,P-1736,168,0.41,2,0,0,0
S-12565,U-3565,P-1229,179,0.88,3,0,0,0
S-12566,U-3566,P-1966,278,0.52,9,1,0,0
S-12567,U-3567,P-1656,296,0.19,9,1,0,0
S-12568,U-3568,P-1973,270,0.91,1,0,0,0
S-12569,U-3569,P-1185,283,0.71,5,1,0,0
S-12570,U-3570,P-1306,4,0.86,0,0,0,0
S-12571,U-3571,P-1946,99,0.73,0,0,0,0
S-12572,U-3572,P-1842,297,0.68,7,0,0,0
S-12573,U-3573,P-1618,83,0.37,9,0,0,0
S-12574,U-3574,P-1948,285,0.19,6,1,0,0
S-12575,U-3575,P-1305,124,0.15,9,1,0,0
S-12576,U-3576,P-1486,85,0.61,1,0,0,0
S-12577,U-3577,P-1704,156,0.33,9,0,0,0
S-12578,U-3578,P-1625,163,0.79,6,1,0,0
S-12579,U-3579,P-1623,294,0.54,3,1,0,0
S-12580,U-3580,P-1468,73,0.27,5,0,0,0
S-12581,U-3581,P-1517,89,0.25,1,1,0,0
S-12582,U-3582,P-1584,251,0.14,1,1,0,0
S-12583,U-3583,P-1009,215,0.75,9,0,0,0
S-12584,U-3584,P-1427,198,0.53,0,1,0,0
S-12585,U-3585,P-1487,90,0.95,2,0,0,0
S-12586,U-3586,P-1287,275,0.85,6,1,0,0
S-12587,U-3587,P-1051,230,0.79,6,0,0,0
S-12588,U-3588,P-1211,268,0.79,4,1,0,0
S-12589,U-3589,P-1846,203,0.22,1,1,1,0
S-12590,U-3590,P-1826,58,0.74,2,1,0,0
S-12591,U-3591,P-1660,265,0.8,2,0,0,0
S-12592,U-3592,P-1687,197,0.32,3,1,0,0
S-12593,U-3593,P-1030,164,0.6,5,1,0,0
S-12594,U-3594,P-1002,195,0.1,7,1,0,0
S-12595,U-3595,P-1308,3,0.89,3,0,0,0
S-12596,U-3596,P-1374,209,0.67,4,1,0,0
S-12597,U-3597,P-1047,252,0.11,3,0,0,0
S-12598,U-3598,P-1578,265,0.9,2,0,0,0
S-12599,U-3599,P-1796,273,0.13,3,1,0,0
S-12600,U-3600,P-1956,291,0.2,1,0,0,0
S-12601,U-3601,P-1470,177,1.0,8,0,0,0
S-12602,U-3602,P-1234,271,0.75,6,1,0,0
S-12603,U-3603,P-1319,291,0.31,8,0,0,0
S-12604,U-3604,P-1579,207,0.58,6,1,0,0
S-12605,U-3605,P-1816,15,0.14,7,1,0,0
S-12606,U-3606,P-1922,157,0.92,0,1,0,0
S-12607,U-3607,P-1003,152,0.47,4,1,0,0
S-12608,U-3608,P-1448,11,0.72,8,1,0,0
S-12609,U-3609,P-1578,231,0.86,9,1,0,0
S-12610,U-3610,P-1613,280,0.35,0,0,0,0
S-12611,U-3611,P-1071,186,0.59,1,1,0,0
S-12612,U-3612,P-1735,172,0.22,0,1,1,0
S-12613,U-3613,P-1295,13,0.37,1,0,0,0
S-12614,U-3614,P-1327,142,0.89,0,0,0,0
S-12615,U-3615,P-1895,44,0.64,1,1,0,0
S-12616,U-3616,P-1146,55,0.17,5,1,0,0
S-12617,U-3617,P-1615,213,0.98,7,1,0,0
S-12618,U-3618,P-1707,191,0.97,9,1,0,0
S-12619,U-3619,P-1390,278,0.23,5,0,0,0
S-12620,U-3620,P-1911,298,0.38,2,1,0,0
S-12621,U-3621,P-1171,276,0.11,5,1,0,0
S-12622,U-3622,P-1363,146,0.33,1,0,0,0
S-12623,U-3623,P-1654,21,0.78,3,1,0,0
S-12624,U-3624,P-1572,81,0.21,8,1,0,0
S-12625,U-3625,P-1046,63,0.14,3,1,0,0
S-12626,U-3626,P-1690,120,0.64,3,1,0,0
S-12627,U-3627,P-1169,276,0.66,4,0,0,0
S-12628,U-3628,P-1820,15,0.98,8,1,0,0
S-12629,U-3629,P-1498,8,0.97,3,0,0,0
S-12630,U-3630,P-1084,197,0.24,5,1,0,0
S-12631,U-3631,P-1395,96,0.23,5,0,0,0
S-12632,U-3632,P-1034,133,0.47,4,0,1,1
S-12633,U-3633,P-1535,164,0.18,8,0,0,0
S-12634,U-3634,P-1545,98,0.23,7,0,0,0
S-12635,U-3635,P-1055,24,0.69,3,0,1,0
S-12636,U-3636,P-1357,151,0.1,8,0,0,0
S-12637,U-3637,P-1038,126,0.67,8,0,0,0
S-12638,U-3638,P-1600,260,0.43,6,0,0,0
S-12639,U-3639,P-1855,250,0.12,4,1,0,0
S-12640,U-3640,P-1856,293,0.46,5,1,0,0
S-12641,U-3641,P-1560,21,0.32,8,0,0,0
S-12642,U-3642,P-1455,190,0.77,4,0,0,0
S-12643,U-3643,P-1682,219,0.43,9,1,0,0
S-12644,U-3644,P-1058,253,0.87,1,0,0,0
S-12645,U-3645,P-1561,63,0.88,1,0,0,0
S-12646,U-3646,P-1074,32,0.86,3,1,0,0
S-12647,U-3647,P-1580,275,0.91,9,1,1,1
S-12648,U-3648,P-1553,86,0.31,8,1,1,0
S-12649,U-3649,P-1906,37,0.93,0,1,0,0
S-12650,U-3650,P-1448,187,0.44,1,1,0,0
S-12651,U-3651,P-1237,96,0.61,3,0,0,0
S-12652,U-3652,P-1848,201,0.52,5,0,0,0
S-12653,U-3653,P-1591,114,0.51,6,1,0,0
S-12654,U-3654,P-1829,84,0.22,5,0,0,0
S-12655,U-3655,P-1251,68,0.18,7,0,0,0
S-12656,U-3656,P-1034,175,0.69,1,0,0,0
S-12657,U-3657,P-1248,101,0.35,5,1,0,0
S-12658,U-3658,P-1716,128,0.39,6,0,0,0
S-12659,U-3659,P-1124,278,0.55,1,0,0,0
S-12660,U-3660,P-1758,125,0.56,8,1,0,0
S-12661,U-3661,P-1586,207,0.26,5,1,0,0
S-12662,U-3662,P-1491,149,0.24,7,0,0,0
S-12663,U-3663,P-1219,230,0.67,6,1,0,0
S-12664,U-3664,P-1813,71,0.95,2,0,0,0
S-12665,U-3665,P-1668,49,0.5,2,0,0,0
S-12666,U-3666,P-1720,134,0.78,3,1,0,0
S-12667,U-3667,P-1422,186,0.6,3,0,1,0
S-12668,U-3668,P-1863,266,0.7,2,0,0,0
S-12669,U-3669,P-1751,223,0.93,4,0,0,0
S-12670,U-3670,P-1708,131,0.25,6,1,0,0
S-12671,U-3671,P-1724,192,0.64,2,1,0,0
S-12672,U-3672,P-1860,24,0.28,9,0,1,0
S-12673,U-3673,P-1883,210,0.95,5,0,0,0
S-12674,U-3674,P-1590,180,0.97,7,0,0,0
S-12675,U-3675,P-1050,7,0.27,1,0,0,0
S-12676,U-3676,P-1907,51,0.94,2,1,0,0
S-12677,U-3677,P-1945,245,0.5,9,0,0,0
S-12678,U-3678,P-1667,276,0.15,2,1,0,0
S-12679,U-3679,P-1310,212,0.63,2,0,0,0
S-12680,U-3680,P-1833,218,0.14,5,0,0,0
S-12681,U-3681,P-1160,196,0.2,2,1,0,0
S-12682,U-3682,P-1482,12,0.77,9,0,0,0
S-12683,U-3683,P-1438,159,0.65,2,1,0,0
S-12684,U-3684,P-1985,67,0.43,2,1,0,0
S-12685,U-3685,P-1641,72,0.53,2,0,0,0
S-12686,U-3686,P-1240,287,0.95,7,1,0,0
S-12687,U-3687,P-1072,165,0.4,5,0,0,0
S-12688,U-3688,P-1998,139,0.4,7,0,0,0
S-12689,U-3689,P-1373,21,0.35,7,1,0,0
S-12690,U-3690,P-1368,88,0.22,6,1,0,0
S-12691,U-3691,P-1622,201,0.44,7,1,0,0
S-12692,U-3692,P-1676,66,0.48,4,1,0,0
S-12693,U-3693,P-1939,5,0.7,8,0,0,0
S-12694,U-3694,P-1882,217,0.74,9,0,0,0
S-12695,U-3695,P-1631,183,0.4,8,1,0,0
S-12696,U-3696,P-1926,212,0.92,8,0,0,0
S-12697,U-3697,P-1133,210,0.71,6,1,0,0
S-12698,U-3698,P-1805,2,0.56,5,0,0,0
S-12699,U-3699,P-1490,53,0.69,9,1,0,0
S-12700,U-3700,P-1118,216,0.62,9,0,0,0
S-12701,U-3701,P-1701,156,0.2,3,0,0,0
S-12702,U-3702,P-1967,104,0.89,2,0,0,0
S-12703,U-3703,P-1358,141,0.65,3,1,0,0
S-12704,U-3704,P-1252,171,0.38,6,1,0,0
S-12705,U-3705,P-1663,80,0.32,0,1,0,0
S-12706,U-3706,P-1104,203,0.8,6,1,0,0
S-12707,U-3707,P-1905,23,0.32,4,1,0,0
S-12708,U-3708,P-1220,1,0.24,1,0,0,0
S-12709,U-3709,P-1459,232,0.53,5,1,0,0
S-12710,U-3710,P-1478,238,0.47,3,0,0,0
S-12711,U-3711,P-1123,268,0.65,0,1,0,0
S-12712,U-3712,P-1019,153,0.87,2,0,1,1
S-12713,U-3713,P-1985,80,0.45,6,0,1,1
S-12714,U-3714,P-1405,169,0.54,4,0,0,0
S-12715,U-3715,P-1843,19,0.89,6,0,0,0
S-12716,U-3716,P-1987,211,0.55,5,1,0,0
S-12717,U-3717,P-1373,224,0.47,9,1,0,0
S-12718,U-3718,P-1137,236,0.22,2,1,0,0
S-12719,U-3719,P-1485,265,0.77,1,0,0,0
S-12720,U-3720,P-1766,211,0.22,4,1,0,0
S-12721,U-3721,P-1108,11,0.67,6,1,0,0
S-12722,U-3722,P-1051,248,0.51,8,1,0,0
S-12723,U-3723,P-1478,43,0.45,2,0,0,0
S-12724,U-3724,P-1248,178,0.41,9,0,0,0
S-12725,U-3725,P-1550,126,0.19,8,1,0,0
S-12726,U-3726,P-1023,36,0.14,5,0,0,0
S-12727,U-3727,P-1880,3,0.72,4,0,0,0
S-12728,U-3728,P-1388,5,0.47,6,0,0,0
S-12729,U-3729,P-1186,265,0.15,4,0,0,0
S-12730,U-3730,P-1454,216,0.34,0,0,0,0
S-12731,U-3731,P-1267,223,0.66,9,1,0,0
S-12732,U-3732,P-1773,74,0.96,7,0,0,0
S-12733,U-3733,P-1832,223,0.13,1,0,0,0
S-12734,U-3734,P-1249,250,0.75,3,0,0,0
S-12735,U-3735,P-1235,5,0.11,3,1,0,0
S-12736,U-3736,P-1021,184,0.15,1,1,0,0
S-12737,U-3737,P-1665,105,0.71,9,0,0,0
S-12738,U-3738,P-1024,231,0.72,2,0,0,0
S-12739,U-3739,P-1943,148,0.21,6,1,0,0
S-12740,U-3740,P-1314,253,0.62,4,1,0,0
S-12741,U-3741,P-1514,115,0.9,8,1,0,0
S-12742,U-3742,P-1734,154,0.77,0,1,0,0
S-12743,U-3743,P-1195,278,0.23,4,0,0,0
S-12744,U-3744,P-1455,168,0.62,9,1,0,0
S-12745,U-3745,P-1229,170,0.87,4,1,1,1
S-12746,U-3746,P-1762,153,0.64,7,0,0,0
S-12747,U-3747,P-1036,70,0.54,7,1,0,0
S-12748,U-3748,P-1954,229,0.85,3,1,0,0
S-12749,U-3749,P-1512,169,0.66,0,0,0,0
S-12750,U-3750,P-1397,75,0.22,8,0,0,0
S-12751,U-3751,P-1983,272,0.19,1,0,0,0
S-12752,U-3752,P-1311,192,0.85,3,0,0,0
S-12753,U-3753,P-1055,41,0.94,2,1,0,0
S-12754,U-3754,P-1361,104,0.98,2,0,0,0
S-12755,U-3755,P-1761,212,0.28,9,0,0,0
S-12756,U-3756,P-1448,83,0.1,9,0,0,0
S-12757,U-3757,P-1594,17,0.98,4,0,0,0
S-12758,U-3758,P-1702,150,0.9,0,0,0,0
S-12759,U-3759,P-1551,207,0.85,4,1,0,0
S-12760,U-3760,P-1490,128,0.6,2,0,0,0
S-12761,U-3761,P-1709,272,0.79,1,1,0,0
S-12762,U-3762,P-1363,250,0.83,0,1,0,0
S-12763,U-3763,P-1538,51,0.26,2,0,0,0
S-12764,U-3764,P-1664,48,0.14,9,1,0,0
S-12765,U-3765,P-1410,289,0.93,7,1,0,0
S-12766,U-3766,P-1208,169,0.54,7,1,1,0
S-12767,U-3767,P-1873,98,0.23,0,0,0,0
S-12768,U-3768,P-1824,30,0.95,3,1,0,0
S-12769,U-3769,P-1700,227,0.67,5,0,0,0
S-12770,U-3770,P-1618,54,0.16,1,0,1,1
S-12771,U-3771,P-1595,82,0.65,6,0,0,0
S-12772,U-3772,P-1826,252,0.24,0,1,0,0
S-12773,U-3773,P-1930,21,0.9,8,0,0,0
S-12774,U-3774,P-1149,88,0.31,1,0,0,0
S-12775,U-3775,P-1846,293,0.38,1,0,0,0
S-12776,U-3776,P-1311,116,0.83,2,0,0,0
S-12777,U-3777,P-1424,192,0.13,5,1,0,0
S-12778,U-3778,P-1892,22,0.85,6,0,0,0
S-12779,U-3779,P-1616,264,0.61,7,1,0,0
S-12780,U-3780,P-1828,195,0.32,5,0,0,0
S-12781,U-3781,P-1015,297,0.55,1,0,1,1
S-12782,U-3782,P-1013,58,0.35,2,1,0,0
S-12783,U-3783,P-1939,2,0.69,9,0,0,0
S-12784,U-3784,P-1472,212,0.81,0,0,0,0
S-12785,U-3785,P-1911,90,0.2,5,0,0,0
S-12786,U-3786,P-1782,110,0.87,2,1,0,0
S-12787,U-3787,P-1022,276,0.33,9,1,0,0
S-12788,U-3788,P-1418,119,0.87,3,1,0,0
S-12789,U-3789,P-1389,28,0.94,8,0,0,0
S-12790,U-3790,P-1137,239,0.37,8,1,0,0
S-12791,U-3791,P-1392,177,0.14,8,1,0,0
S-12792,U-3792,P-1287,296,0.3,6,1,0,0
S-12793,U-3793,P-1262,52,0.23,1,1,0,0
S-12794,U-3794,P-1644,282,0.61,9,1,0,0
S-12795,U-3795,P-1199,40,0.66,9,0,0,0
S-12796,U-3796,P-1645,98,0.6,0,1,0,0
S-12797,U-3797,P-1485,174,0.7,7,0,0,0
S-12798,U-3798,P-1207,13,0.39,8,1,0,0
S-12799,U-3799,P-1542,66,0.34,0,1,0,0
S-12800,U-3800,P-1222,77,0.92,3,1,0,0
S-12801,U-3801,P-1635,168,0.76,5,1,0,0
S-12802,U-3802,P-1634,163,0.77,6,1,0,0
S-12803,U-3803,P-1310,42,0.73,9,1,0,0
S-12804,U-3804,P-1723,92,0.68,6,1,0,0
S-12805,U-3805,P-1508,74,0.96,8,1,0,0
S-12806,U-3806,P-1315,274,0.61,0,1,0,0
S-12807,U-3807,P-1191,64,0.7,2,1,0,0
S-12808,U-3808,P-1228,65,0.61,5,1,0,0
S-12809,U-3809,P-1919,53,0.92,6,0,0,0
S-12810,U-3810,P-1920,255,0.99,5,0,1,0
S-12811,U-3811,P-1756,9,0.49,1,1,0,0
S-12812,U-3812,P-1974,163,0.87,1,1,0,0
S-12813,U-3813,P-1148,268,0.56,2,1,0,0
S-12814,U-3814,P-1890,108,0.53,3,1,0,0
S-12815,U-3815,P-1348,196,0.77,1,0,0,0
S-12816,U-3816,P-1291,280,0.66,4,1,0,0
S-12817,U-3817,P-1912,93,0.86,6,1,0,0
S-12818,U-3818,P-1277,142,0.17,9,0,0,0
S-12819,U-3819,P-1839,251,0.27,8,1,0,0
S-12820,U-3820,P-1428,82,0.97,3,1,0,0
S-12821,U-3821,P-1483,200,0.81,9,0,0,0
S-12822,U-3822,P-1165,139,0.19,9,1,0,0
S-12823,U-3823,P-1913,114,0.86,3,0,0,0
S-12824,U-3824,P-1354,139,0.98,7,1,0,0
S-12825,U-3825,P-1610,189,0.15,0,0,0,0
S-12826,U-3826,P-1478,98,0.15,9,1,0,0
S-12827,U-3827,P-1841,100,0.24,7,0,0,0
S-12828,U-3828,P-1690,287,0.35,9,0,0,0
S-12829,U-3829,P-1617,146,0.37,6,0,0,0
S-12830,U-3830,P-1017,129,1.0,9,1,0,0
S-12831,U-3831,P-1392,106,0.56,6,0,0,0
S-12832,U-3832,P-1026,37,0.83,3,1,0,0
S-12833,U-3833,P-1831,93,0.12,7,1,0,0
S-12834,U-3834,P-1882,98,0.79,9,0,0,0
S-12835,U-3835,P-1286,156,0.53,8,0,0,0
S-12836,U-3836,P-1076,173,0.24,9,1,0,0
S-12837,U-3837,P-1134,138,0.84,0,0,0,0
S-12838,U-3838,P-1312,54,0.61,9,0,0,0
S-12839,U-3839,P-1949,59,0.8,9,0,0,0
S-12840,U-3840,P-1986,235,0.3,4,1,0,0
S-12841,U-3841,P-1832,30,0.54,9,0,0,0
S-12842,U-3842,P-1690,79,0.63,2,1,0,0
S-12843,U-3843,P-1084,170,0.11,0,0,0,0
S-12844,U-3844,P-1013,291,0.44,0,1,0,0
S-12845,U-3845,P-1794,280,0.99,6,0,0,0
S-12846,U-3846,P-1708,35,0.62,3,1,0,0
S-12847,U-3847,P-1817,16,0.44,8,1,0,0
S-12848,U-3848,P-1978,233,0.48,9,1,0,0
S-12849,U-3849,P-1620,230,0.74,5,0,0,0
S-12850,U-3850,P-1613,149,0.72,1,0,0,0
S-12851,U-3851,P-1423,276,0.7,5,0,0,0
S-12852,U-3852,P-1343,124,0.41,8,1,1,0
S-12853,U-3853,P-1403,297,0.35,9,0,0,0
S-12854,U-3854,P-1765,186,0.11,8,0,0,0
S-12855,U-3855,P-1567,230,0.1,4,1,0,0
S-12856,U-3856,P-1026,108,0.94,1,1,1,0
S-12857,U-3857,P-1313,150,0.74,2,0,0,0
S-12858,U-3858,P-1484,239,0.41,0,1,0,0
S-12859,U-3859,P-1688,290,0.56,3,1,0,0
S-12860,U-3860,P-1345,226,0.46,2,1,0,0
S-12861,U-3861,P-1399,48,0.64,1,0,0,0
S-12862,U-3862,P-1650,48,0.4,8,1,0,0
S-12863,U-3863,P-1413,191,0.62,9,0,0,0
S-12864,U-3864,P-1518,5,0.95,0,0,0,0
S-12865,U-3865,P-1548,248,0.2,3,1,0,0
S-12866,U-3866,P-1964,260,0.86,7,1,0,0
S-12867,U-3867,P-1596,82,0.13,8,1,0,0
S-12868,U-3868,P-1196,100,0.67,0,1,0,0
S-12869,U-3869,P-1801,166,0.38,7,0,0,0
S-12870,U-3870,P-1016,155,0.66,8,0,0,0
S-12871,U-3871,P-1313,273,0.69,4,0,0,0
S-12872,U-3872,P-1943,12,0.66,1,1,0,0
S-12873,U-3873,P-1013,286,0.91,3,0,0,0
S-12874,U-3874,P-1316,100,0.68,1,0,0,0
S-12875,U-3875,P-1638,79,0.28,9,1,0,0
S-12876,U-3876,P-1094,280,0.92,3,0,0,0
S-12877,U-3877,P-1982,5,0.27,1,1,0,0
S-12878,U-3878,P-1786,282,0.88,5,1,0,0
S-12879,U-3879,P-1015,65,0.67,4,1,0,0
S-12880,U-3880,P-1591,134,0.3,1,0,0,0
S-12881,U-3881,P-1772,287,0.32,5,0,1,1
S-12882,U-3882,P-1701,179,0.51,4,0,0,0
S-12883,U-3883,P-1209,146,0.74,3,1,0,0
S-12884,U-3884,P-1739,98,0.74,5,0,0,0
S-12885,U-3885,P-1457,161,0.69,7,0,0,0
S-12886,U-3886,P-1036,84,0.29,7,1,0,0
S-12887,U-3887,P-1096,291,0.74,4,1,0,0
S-12888,U-3888,P-1229,126,0.46,6,1,0,0
S-12889,U-3889,P-1576,196,0.7,0,0,0,0
S-12890,U-3890,P-1138,235,0.52,4,0,0,0
S-12891,U-3891,P-1996,51,0.11,1,0,0,0
S-12892,U-3892,P-1404,51,0.11,6,1,1,0
S-12893,U-3893,P-1674,142,0.48,0,0,1,0
S-12894,U-3894,P-1164,191,0.25,0,1,0,0
S-12895,U-3895,P-1625,273,0.41,4,0,0,0
S-12896,U-3896,P-1221,198,0.81,6,1,0,0
S-12897,U-3897,P-1715,229,0.43,5,0,0,0
S-12898,U-3898,P-1395,297,0.67,8,1,0,0
S-12899,U-3899,P-1807,90,0.18,3,0,0,0
S-12900,U-3900,P-1346,206,0.7,8,1,0,0
S-12901,U-3901,P-1994,261,0.73,6,1,0,0
S-12902,U-3902,P-1169,246,0.85,3,0,0,0
S-12903,U-3903,P-1065,239,0.18,9,1,0,0
S-12904,U-3904,P-1281,82,0.16,4,0,0,0
S-12905,U-3905,P-1122,5,0.11,7,1,0,0
S-12906,U-3906,P-1399,8,0.86,5,1,0,0
S-12907,U-3907,P-1657,234,0.43,5,1,0,0
S-12908,U-3908,P-1159,193,0.49,6,1,0,0
S-12909,U-3909,P-1147,134,0.22,7,0,0,0
S-12910,U-3910,P-1988,173,0.12,8,1,0,0
S-12911,U-3911,P-1486,216,0.51,1,1,0,0
S-12912,U-3912,P-1725,212,0.65,4,0,0,0
S-12913,U-3913,P-1038,159,0.31,2,0,0,0
S-12914,U-3914,P-1072,131,0.16,3,1,1,1
S-12915,U-3915,P-1982,26,0.5,6,1,0,0
S-12916,U-3916,P-1996,119,0.65,2,0,0,0
S-12917,U-3917,P-1194,293,0.99,3,0,0,0
S-12918,U-3918,P-1019,225,0.61,0,0,0,0
S-12919,U-3919,P-1242,1,0.67,4,1,0,0
S-12920,U-3920,P-1886,173,0.36,7,1,0,0
S-12921,U-3921,P-1365,258,0.46,7,1,0,0
S-12922,U-3922,P-1999,113,0.26,7,1,0,0
S-12923,U-3923,P-1779,282,0.87,1,1,0,0
S-12924,U-3924,P-1964,87,0.84,1,1,0,0
S-12925,U-3925,P-1492,93,0.51,7,1,0,0
S-12926,U-3926,P-1284,86,0.15,0,0,0,0
S-12927,U-3927,P-1121,10,0.75,7,0,0,0
S-12928,U-3928,P-1073,290,0.98,6,1,0,0
S-12929,U-3929,P-1383,205,0.96,1,0,0,0
S-12930,U-3930,P-1414,254,0.22,3,0,0,0
S-12931,U-3931,P-1343,12,0.47,6,1,0,0
S-12932,U-3932,P-1006,293,0.15,8,0,0,0
S-12933,U-3933,P-1272,145,0.35,6,1,0,0
S-12934,U-3934,P-1389,290,0.75,0,1,0,0
S-12935,U-3935,P-1723,201,0.32,6,1,0,0
S-12936,U-3936,P-1551,245,0.35,2,0,0,0
S-12937,U-3937,P-1043,163,0.6,9,1,0,0
S-12938,U-3938,P-1925,73,0.71,1,1,0,0
S-12939,U-3939,P-1097,38,0.67,7,1,0,0
S-12940,U-3940,P-1326,80,0.25,8,0,0,0
S-12941,U-3941,P-1149,2,0.77,7,0,0,0
S-12942,U-3942,P-1651,141,0.72,9,1,0,0
S-12943,U-3943,P-1814,7,0.78,8,1,0,0
S-12944,U-3944,P-1597,65,0.56,4,0,0,0
S-12945,U-3945,P-1926,151,0.79,5,0,0,0
S-12946,U-3946,P-1242,6,0.37,0,1,0,0
S-12947,U-3947,P-1943,149,0.66,8,0,1,1
S-12948,U-3948,P-1697,66,0.38,5,0,0,0
S-12949,U-3949,P-1189,29,0.73,1,1,0,0
S-12950,U-3950,P-1822,101,0.74,4,0,0,0
S-12951,U-3951,P-1536,168,0.45,0,1,0,0
S-12952,U-3952,P-1254,150,0.53,1,1,0,0
S-12953,U-3953,P-1844,12,0.71,8,1,0,0
S-12954,U-3954,P-1429,219,0.17,8,1,0,0
S-12955,U-3955,P-1423,118,0.52,5,1,0,0
S-12956,U-3956,P-1488,164,0.54,3,1,0,0
S-12957,U-3957,P-1186,110,0.37,6,0,0,0
S-12958,U-3958,P-1578,194,0.6,2,0,0,0
S-12959,U-3959,P-1294,16,0.71,4,1,0,0
S-12960,U-3960,P-1994,70,0.78,6,1,0,0
S-12961,U-3961,P-1264,3,0.8,4,1,0,0
S-12962,U-3962,P-1129,140,0.16,7,1,0,0
S-12963,U-3963,P-1150,6,0.87,9,0,0,0
S-12964,U-3964,P-1608,271,0.28,7,0,0,0
S-12965,U-3965,P-1410,296,0.44,0,1,0,0
S-12966,U-3966,P-1263,118,0.79,1,0,0,0
S-12967,U-3967,P-1997,58,0.59,5,1,0,0
S-12968,U-3968,P-1343,232,0.77,0,0,0,0
S-12969,U-3969,P-1765,129,0.49,6,0,0,0
S-12970,U-3970,P-1847,64,0.26,4,1,0,0
S-12971,U-3971,P-1632,68,0.34,0,1,0,0
S-12972,U-3972,P-1664,13,0.32,1,0,0,0
S-12973,U-3973,P-1913,286,0.55,0,1,0,0
S-12974,U-3974,P-1118,282,0.63,9,1,0,0
S-12975,U-3975,P-1055,65,0.83,3,1,0,0
S-12976,U-3976,P-1121,40,0.88,5,1,0,0
S-12977,U-3977,P-1071,252,0.58,6,1,0,0
S-12978,U-3978,P-1157,22,0.32,1,1,0,0
S-12979,U-3979,P-1077,58,0.63,5,1,0,0
S-12980,U-3980,P-1107,76,0.67,4,1,0,0
S-12981,U-3981,P-1452,74,0.89,7,1,0,0
S-12982,U-3982,P-1270,147,0.29,1,0,0,0
S-12983,U-3983,P-1780,38,0.57,0,0,0,0
S-12984,U-3984,P-1043,126,0.95,3,1,0,0
S-12985,U-3985,P-1318,112,0.89,8,0,0,0
S-12986,U-3986,P-1229,278,0.35,7,1,0,0
S-12987,U-3987,P-1409,80,0.16,8,1,0,0
S-12988,U-3988,P-1739,131,0.38,3,1,0,0
S-12989,U-3989,P-1138,28,0.73,5,0,0,0
S-12990,U-3990,P-1812,146,0.16,2,0,0,0
S-12991,U-3991,P-1038,81,0.45,3,1,0,0
S-12992,U-3992,P-1990,34,0.92,2,0,1,1
S-12993,U-3993,P-1067,82,0.78,3,1,0,0
S-12994,U-3994,P-1712,83,0.17,9,0,0,0
S-12995,U-3995,P-1198,283,0.74,7,1,0,0
S-12996,U-3996,P-1628,94,0.6,6,1,0,0
S-12997,U-3997,P-1096,256,0.6,9,0,0,0
S-12998,U-3998,P-1276,182,0.85,9,0,0,0
S-12999,U-3999,P-1872,61,0.53,7,1,0,0
S-13000,U-4000,P-1773,99,0.57,4,0,0,0
S-13001,U-4001,P-1721,152,0.26,3,0,0,0
S-13002,U-4002,P-1231,24,0.3,9,1,0,0
