session_id,user_id,product_id,dwell_time_seconds,scroll_depth_pct,variant_clicks,reviews_expanded,added_to_cart,purchased,category,base_price,image_count,description_word_count,variant_count,has_size_chart,rating,review_count,PRI,VRS,SPI,EDI
S-13315,U-4315,P-1124,192,0.62,5,0,0,0,Electronics,295.54,5,168,4,0,1.5,14,0.2665452118544707,0.7,0.812415060330663,3.096774193548387
S-13316,U-4316,P-1590,202,0.51,4,1,0,0,Electronics,1830.15,2,373,5,1,3.5,925,1.6505979545085592,0.58,4.781611964252325,3.9607843137254903
S-13317,U-4317,P-1029,5,0.14,3,0,0,0,Watch,888.5,7,18,9,1,3.8,207,1.6168656281845974,1.0,4.056528940573002,0.3571428571428571
S-13318,U-4318,P-1374,102,0.53,4,1,0,0,T-shirt,204.54,5,314,9,1,1.5,818,0.9185790631876768,1.0,2.012425225155921,1.9245283018867925
S-13319,U-4319,P-1084,116,0.27,3,0,0,0,T-shirt,485.26,3,186,13,1,2.9,1122,2.1792787533120763,0.72,4.073780193748297,4.296296296296297
S-13320,U-4320,P-1888,22,0.4,6,0,0,0,Shoes,221.69,4,91,7,1,1.4,162,0.9877912934990866,0.8599999999999999,1.4262500562258933,0.55
S-13321,U-4321,P-1335,282,0.28,6,0,0,0,Watch,770.5,4,223,8,0,4.5,627,1.4021327704178193,0.5599999999999999,5.7982861498213785,10.07142857142857
S-13322,U-4322,P-1221,165,0.9,0,0,1,1,T-shirt,131.14,4,390,14,1,3.3,1107,0.5889432792922261,0.8599999999999999,4.626805832422771,1.8333333333333333
S-13323,U-4323,P-1844,239,0.14,6,0,0,0,Shoes,432.85,7,133,1,0,3.2,707,1.928663725883349,0.7,4.199964219963981,17.07142857142857
S-13324,U-4324,P-1100,49,0.68,4,1,0,0,Home & Living,11.27,4,266,8,0,3.4,718,0.04747461982391845,0.5599999999999999,4.472945723250311,0.7205882352941176
S-13325,U-4325,P-1709,249,0.45,2,0,0,0,Home & Living,126.09,1,157,6,0,4.2,1089,0.5311512700619234,0.13999999999999999,5.874903699187479,5.533333333333333
S-13326,U-4326,P-1581,57,0.59,8,1,0,0,T-shirt,373.39,3,200,6,0,1.7,757,1.6768760946692416,0.42,2.2544323511184063,0.9661016949152542
S-13327,U-4327,P-1777,160,0.93,7,1,0,0,Shoes,370.01,4,118,7,0,1.5,1092,1.6486655081762687,0.5599999999999999,2.0990044464529616,1.7204301075268817
S-13328,U-4328,P-1579,267,0.89,3,0,0,0,T-shirt,261.79,8,406,13,0,4.3,978,1.17568599272466,0.7,5.922417212576239,3.0
S-13329,U-4329,P-1708,144,0.16,1,1,0,0,Watch,71.11,1,332,10,1,3.2,605,0.12940384335420002,0.43999999999999995,4.100403191084361,9.0
S-13330,U-4330,P-1233,123,0.69,0,1,0,0,Home & Living,482.04,7,299,1,0,4.9,426,2.0305825856186024,0.7,5.935648332964053,1.7826086956521738
S-13331,U-4331,P-1472,266,0.33,1,0,0,0,Home & Living,359.18,3,444,14,0,2.5,1070,1.5130376174228064,0.42,3.4881740352238744,8.06060606060606
S-13332,U-4332,P-1877,68,0.77,7,1,0,0,Electronics,1061.26,8,333,14,0,1.1,261,0.957142084092426,0.7,1.2250357908274414,0.8831168831168831
S-13333,U-4333,P-1741,9,0.24,9,0,0,0,Shoes,473.06,5,135,9,0,3.0,1175,2.107828721650403,0.7,4.241924477075143,0.375
S-13334,U-4334,P-1802,257,0.34,3,0,0,0,Electronics,1431.64,8,109,14,1,2.2,237,1.2911849059326468,1.0,2.407799096415449,7.5588235294117645
S-13335,U-4335,P-1587,181,0.47,9,1,0,0,Electronics,1826.03,7,238,1,0,4.0,886,1.6468821587690976,0.7,5.430275985847664,3.851063829787234
S-13336,U-4336,P-1318,72,0.51,0,1,0,0,T-shirt,287.12,2,59,3,0,3.8,253,1.2894417748237303,0.27999999999999997,4.2083740429340875,1.411764705882353
S-13337,U-4337,P-1384,123,0.12,1,1,0,0,Home & Living,70.27,1,136,9,1,4.3,276,0.29601078394203634,0.43999999999999995,4.836655055321111,10.25
S-13338,U-4338,P-1411,144,0.36,2,1,0,0,T-shirt,385.4,4,44,2,0,1.4,801,1.7308124129878295,0.5599999999999999,1.8723904102026239,4.0
S-13339,U-4339,P-1375,38,0.5,7,0,0,0,Electronics,1761.02,5,201,11,1,5.0,126,1.588250148812208,1.0,4.844187086458591,0.76
S-13340,U-4340,P-1997,148,0.2,8,0,1,0,Electronics,587.98,8,238,8,0,1.8,1070,0.5302945579826476,0.7,2.5114853053611896,7.4
S-13341,U-4341,P-1732,249,0.8,8,1,0,0,T-shirt,77.44,3,108,5,1,1.1,1187,0.34777922486190327,0.72,1.55760582998297,3.1125
S-13342,U-4342,P-1333,235,0.21,3,0,0,0,Shoes,236.52,8,444,13,1,3.2,343,1.0538698035022056,1.0,3.7380106607189747,11.19047619047619
S-13343,U-4343,P-1429,117,0.73,7,0,0,0,Watch,866.01,5,219,5,1,2.7,897,1.5759390013102343,1.0,3.672091836883188,1.6027397260273972
S-13344,U-4344,P-1203,5,0.49,6,1,0,0,T-shirt,88.8,6,126,2,0,2.7,1087,0.3987964252032155,0.7,3.7757320708045796,0.10204081632653061
S-13345,U-4345,P-1208,171,0.35,7,1,0,0,Watch,355.99,6,368,10,0,3.8,142,0.6478199155626729,0.7,3.7717619189975293,4.885714285714286
S-13346,U-4346,P-1531,20,0.85,7,0,0,0,T-shirt,247.7,3,127,9,1,2.8,338,1.1124084968787893,0.72,3.2625600601330516,0.23529411764705882
S-13347,U-4347,P-1761,35,0.82,6,1,0,0,Shoes,103.04,8,122,13,0,4.2,972,0.45911865615113845,0.7,5.7795226290362445,0.4268292682926829
S-13348,U-4348,P-1227,193,0.41,2,1,0,0,Watch,82.48,6,139,9,0,1.9,281,0.15009462803901588,0.7,2.1439246869564834,4.7073170731707314
S-13349,U-4349,P-1091,273,0.67,2,1,0,0,Shoes,181.79,2,347,14,0,2.7,446,0.8100075747449093,0.27999999999999997,3.2953816410913275,4.074626865671642
S-13350,U-4350,P-1563,44,0.24,1,0,0,0,Electronics,1911.72,5,331,5,1,2.1,875,1.7241652987968759,1.0,2.8456537581932846,1.8333333333333333
S-13351,U-4351,P-1020,88,0.21,4,1,0,0,Electronics,522.0,3,243,12,0,4.8,1136,0.47078771262107905,0.42,6.754702554000515,4.190476190476191
S-13352,U-4352,P-1066,125,0.57,4,1,0,0,Home & Living,54.94,4,34,4,0,1.9,1174,0.231433506044905,0.5599999999999999,2.6862289020997387,2.192982456140351
S-13353,U-4353,P-1129,255,0.57,1,1,0,0,Home & Living,356.55,2,101,10,0,2.7,1052,1.5019588019714396,0.27999999999999997,3.758075196552347,4.473684210526316
S-13354,U-4354,P-1007,62,0.87,3,0,0,0,T-shirt,136.8,8,397,2,1,3.1,1129,0.614362060448197,1.0,4.358583205257959,0.7126436781609196
S-13355,U-4355,P-1092,257,0.99,5,1,0,0,Shoes,180.65,6,344,12,1,3.5,80,0.8049280399233614,1.0,3.076114408270707,2.595959595959596
S-13356,U-4356,P-1572,43,0.33,5,1,0,0,Watch,109.44,5,291,6,0,1.6,165,0.19915562672878148,0.7,1.635836092274094,1.303030303030303
S-13357,U-4357,P-1247,78,0.81,0,1,0,0,Watch,933.13,4,300,8,0,1.4,669,1.6980819624399477,0.5599999999999999,1.822037759467803,0.9629629629629629
S-13358,U-4358,P-1516,189,0.48,4,1,0,0,Home & Living,183.36,4,353,9,1,2.2,543,0.7723998483508152,0.8599999999999999,2.771537668616615,3.9375
S-13359,U-4359,P-1052,225,0.24,4,1,0,0,Home & Living,215.6,4,163,3,0,1.5,1092,0.9082101183706138,0.5599999999999999,2.0990044464529616,9.375
S-13360,U-4360,P-1226,148,0.23,4,0,1,0,Home & Living,184.8,4,174,1,1,3.8,155,0.7784658157462404,0.8599999999999999,3.8378905655096482,6.434782608695652
S-13361,U-4361,P-1782,89,0.88,4,0,0,0,Watch,236.85,7,179,3,0,4.7,719,0.4310125200174698,0.7,6.184496139289496,1.0113636363636365
S-13362,U-4362,P-1756,255,0.59,6,0,0,0,T-shirt,497.91,5,78,4,1,2.4,1188,2.2360892801005976,1.0,3.3988165904115752,4.322033898305085
S-13363,U-4363,P-1754,51,0.17,5,1,0,0,Home & Living,394.68,3,281,2,1,3.7,938,1.6625805636294706,0.72,5.065163454614114,3.0
S-13364,U-4364,P-1659,91,0.22,4,1,0,0,Shoes,49.98,2,185,4,0,3.5,320,0.2226975003341799,0.27999999999999997,4.040008786191011,4.136363636363637
S-13365,U-4365,P-1192,145,0.66,0,1,0,0,T-shirt,387.78,1,403,6,0,1.2,1143,1.7415008757353931,0.13999999999999999,1.6901486812655382,2.196969696969697
S-13366,U-4366,P-1206,261,0.41,9,0,0,0,T-shirt,128.6,1,55,6,0,1.8,672,0.5775362644271792,0.13999999999999999,2.344228318672102,6.365853658536586
S-13367,U-4367,P-1752,179,0.16,0,1,0,0,Shoes,225.93,5,424,13,1,1.6,391,1.0066835984494051,1.0,1.9108037887329479,11.1875
S-13368,U-4368,P-1040,133,0.44,5,0,0,0,Shoes,465.71,6,289,2,1,3.7,961,2.0750790892483177,1.0,5.083070693492623,3.022727272727273
S-13369,U-4369,P-1142,226,0.71,8,0,0,0,Electronics,1376.6,5,337,6,0,4.2,578,1.2415447609083858,0.7,5.3434940811613165,3.183098591549296
S-13370,U-4370,P-1577,254,0.77,0,0,0,0,T-shirt,470.81,2,228,5,1,2.9,200,2.1143845152018685,0.58,3.075916846674264,3.2987012987012987
S-13371,U-4371,P-1891,272,0.18,2,0,0,0,Electronics,945.19,7,62,11,0,2.5,987,0.8524594599469688,0.7,3.447841348873934,15.11111111111111
S-13372,U-4372,P-1367,181,0.84,7,0,0,0,T-shirt,177.0,4,102,6,1,4.8,504,0.7948982799658688,0.8599999999999999,5.975576092104346,2.1547619047619047
S-13373,U-4373,P-1821,275,0.83,1,1,0,0,Home & Living,443.56,5,403,7,0,5.0,193,1.8684864568852944,0.7,5.267858159063328,3.3132530120481927
S-13374,U-4374,P-1426,254,0.56,8,1,0,0,Shoes,78.17,5,414,11,1,1.7,522,0.3483045938600009,1.0,2.1282576977820735,4.535714285714285
S-13375,U-4375,P-1233,190,0.22,8,0,1,0,Home & Living,482.04,7,299,1,0,4.9,426,2.0305825856186024,0.7,5.935648332964053,8.636363636363637
S-13376,U-4376,P-1454,191,0.5,2,0,0,0,Home & Living,428.57,6,361,4,1,1.9,1062,1.8053414212898606,1.0,2.64816314376994,3.82
S-13377,U-4377,P-1805,1,0.15,5,1,0,0,Electronics,1442.55,5,18,3,0,2.1,1177,1.3010245495048611,0.7,2.9700608129688435,0.06666666666666667
S-13378,U-4378,P-1689,114,0.94,0,1,0,0,Electronics,1226.26,1,155,12,0,4.5,558,1.105954292104836,0.13999999999999999,5.693534525839589,1.2127659574468086
S-13379,U-4379,P-1261,19,0.73,6,0,1,1,Shoes,343.26,4,390,10,1,1.8,1153,1.5294746691618766,0.8599999999999999,2.538356200944496,0.2602739726027397
S-13380,U-4380,P-1633,200,0.81,0,1,0,0,T-shirt,221.18,3,242,9,0,1.3,124,0.9933084834059371,0.42,1.2553615716985984,2.4691358024691357
S-13381,U-4381,P-1375,127,0.62,2,1,0,0,Electronics,1761.02,5,201,11,1,5.0,126,1.588250148812208,1.0,4.844187086458591,2.0483870967741935
S-13382,U-4382,P-1191,10,0.78,4,1,0,0,Home & Living,396.52,4,361,4,0,4.8,191,1.6703315219680694,0.5599999999999999,5.0471955571466705,0.1282051282051282
S-13383,U-4383,P-1528,5,0.98,4,1,0,0,Electronics,1064.83,5,202,1,1,4.2,250,0.9603618391385126,1.0,4.6413804688706986,0.05102040816326531
S-13384,U-4384,P-1302,70,0.66,0,1,0,0,Home & Living,345.8,4,292,2,0,3.0,87,1.4566746703736468,0.5599999999999999,2.686402088686924,1.0606060606060606
S-13385,U-4385,P-1017,122,0.84,3,0,0,0,Electronics,1891.42,7,196,3,1,4.5,681,1.7058568877505007,1.0,5.872526692059116,1.4523809523809523
S-13386,U-4386,P-1898,190,0.8,0,1,0,0,Home & Living,473.97,2,85,4,1,4.7,837,1.9965878933400736,0.58,6.327157014453158,2.375
S-13387,U-4387,P-1820,120,0.82,4,0,0,0,T-shirt,202.7,4,300,3,0,2.4,401,0.9103157138366192,0.5599999999999999,2.87829700253713,1.4634146341463414
S-13388,U-4388,P-1286,255,0.69,2,1,0,0,Home & Living,478.55,1,114,1,0,2.3,128,2.015881039639412,0.13999999999999999,2.235513706006369,3.6956521739130435
S-13389,U-4389,P-1311,35,0.49,6,0,0,0,Home & Living,24.24,6,269,12,1,2.6,272,0.10211045115632503,1.0,2.916925333496179,0.7142857142857143
S-13390,U-4390,P-1484,214,0.16,5,0,0,0,Home & Living,481.14,6,156,12,1,1.5,1112,2.0267913559964614,1.0,2.1044443053826636,13.375
S-13391,U-4391,P-1973,80,0.95,1,1,0,0,Watch,170.75,8,236,10,1,2.8,756,0.31072572426845246,1.0,3.712443421924971,0.8421052631578947
S-13392,U-4392,P-1901,144,0.86,2,1,1,1,Home & Living,230.03,7,244,5,1,3.7,1113,0.9689961666456044,1.0,5.19162719116055,1.6744186046511629
S-13393,U-4393,P-1123,117,0.31,9,0,0,0,Home & Living,131.76,7,298,14,1,3.3,516,0.5550360166814103,1.0,4.123708297175563,3.774193548387097
S-13394,U-4394,P-1096,113,0.86,1,0,0,0,Watch,901.95,3,164,13,0,1.7,633,1.6413415344300482,0.42,2.1936966445086568,1.313953488372093
S-13395,U-4395,P-1477,245,0.25,2,0,0,0,Shoes,351.63,8,432,11,1,4.7,406,1.5667691485095574,1.0,5.64828439431604,9.8
S-13396,U-4396,P-1701,207,0.6,4,0,1,0,Watch,536.12,3,76,8,1,4.4,339,0.9756150822536032,0.72,5.129472143496983,3.45
S-13397,U-4397,P-1212,12,0.96,0,0,0,0,Electronics,411.6,6,21,7,1,1.6,121,0.3712188170782302,1.0,1.5372867343146421,0.125
S-13398,U-4398,P-1272,246,0.35,1,0,0,0,Electronics,1953.66,8,275,9,0,1.5,821,1.7619906563971213,0.7,2.0135221185168537,7.0285714285714285
S-13399,U-4399,P-1178,144,0.17,3,0,0,0,Shoes,250.68,1,225,3,1,2.9,780,1.1169629728645902,0.43999999999999995,3.8631335869070176,8.470588235294118
S-13400,U-4400,P-1197,258,0.21,5,1,0,0,Watch,309.6,1,391,12,0,2.7,20,0.5634007861406319,0.13999999999999999,1.6440421163706485,12.285714285714286
S-13401,U-4401,P-1769,80,0.45,9,0,0,0,Shoes,156.05,6,216,14,0,1.5,568,0.6953170253531168,0.7,1.9031641302378992,1.7777777777777777
S-13402,U-4402,P-1950,7,0.21,9,1,0,0,Shoes,271.2,3,407,6,0,1.5,454,1.2083945996524528,0.42,1.836089225685285,0.3333333333333333
S-13403,U-4403,P-1017,255,0.76,2,0,0,0,Electronics,1891.42,7,196,3,1,4.5,681,1.7058568877505007,1.0,5.872526692059116,3.3552631578947367
S-13404,U-4404,P-1197,246,0.38,9,1,0,0,Watch,309.6,1,391,12,0,2.7,20,0.5634007861406319,0.13999999999999999,1.6440421163706485,6.473684210526316
S-13405,U-4405,P-1521,24,0.54,2,0,0,0,Home & Living,90.99,8,94,2,1,3.9,1041,0.383293314798433,1.0,5.4201398334043835,0.4444444444444444
S-13406,U-4406,P-1513,223,0.13,6,1,0,0,Shoes,210.3,6,47,5,0,3.1,713,0.9370405026066034,0.7,4.073947436650542,17.153846153846153
S-13407,U-4407,P-1936,127,0.72,4,1,0,0,Watch,601.73,2,361,2,0,4.4,57,1.095010190711894,0.27999999999999997,3.5731898492808494,1.7638888888888888
S-13408,U-4408,P-1197,115,0.47,4,0,0,0,Watch,309.6,1,391,12,0,2.7,20,0.5634007861406319,0.13999999999999999,1.6440421163706485,2.4468085106382977
S-13409,U-4409,P-1101,223,0.43,9,0,0,0,Shoes,382.38,6,225,2,0,1.2,698,1.7037829167223633,0.7,1.5719161781361144,5.186046511627907
S-13410,U-4410,P-1678,60,0.84,6,1,0,0,Electronics,1797.91,7,276,7,0,5.0,651,1.6215209509551038,0.7,6.480044561926653,0.7142857142857143
S-13411,U-4411,P-1342,4,0.43,4,1,0,0,T-shirt,303.08,7,17,5,1,3.6,612,1.3611173485426864,1.0,4.621222753874072,0.09302325581395349
S-13412,U-4412,P-1700,148,0.88,6,0,0,0,Home & Living,16.05,3,348,10,0,2.0,34,0.06761026159484393,0.42,1.4221392245957656,1.6818181818181819
S-13413,U-4413,P-1850,74,0.83,0,1,1,0,T-shirt,148.09,5,39,5,0,1.1,68,0.6650648942381102,0.7,0.9315034310113972,0.891566265060241
S-13414,U-4414,P-1369,227,0.5,1,0,0,0,Watch,620.62,7,370,1,1,3.5,213,1.1293856456543894,1.0,3.7561832105152955,4.54
S-13415,U-4415,P-1058,250,0.54,9,1,0,0,Shoes,111.28,5,406,12,1,2.5,498,0.4958338902998708,1.0,3.1063030478757594,4.62962962962963
S-13416,U-4416,P-1759,35,0.19,6,0,0,0,T-shirt,355.73,4,269,13,0,1.3,58,1.5975659047020256,0.5599999999999999,1.0601597354154872,1.8421052631578947
S-13417,U-4417,P-1731,132,0.38,9,1,0,0,Home & Living,362.88,7,114,8,1,1.2,767,1.528623783647163,1.0,1.5945095359554413,3.473684210526316
S-13418,U-4418,P-1865,28,0.13,6,0,0,0,Watch,852.56,8,36,12,1,3.6,988,1.5514630950647839,1.0,4.965619918768353,2.1538461538461537
S-13419,U-4419,P-1255,94,0.58,2,0,0,0,Watch,255.9,1,159,5,1,1.9,1183,0.465679138156937,0.43999999999999995,2.6891284498687016,1.620689655172414
S-13420,U-4420,P-1529,292,0.75,6,0,0,0,Home & Living,209.98,5,126,11,0,3.9,1167,0.8845359956190235,0.7,5.509177567442775,3.8933333333333335
S-13421,U-4421,P-1321,105,0.11,1,0,0,0,Home & Living,355.95,2,269,14,1,4.6,930,1.499431315556679,0.58,6.289358535094902,9.545454545454545
S-13422,U-4422,P-1771,233,0.51,1,0,0,0,Electronics,1501.97,8,388,13,0,1.1,847,1.3546149822327243,0.7,1.4834337398742188,4.568627450980392
S-13423,U-4423,P-1789,245,0.19,3,1,0,0,Shoes,271.93,2,51,4,0,3.4,72,1.2116472842311634,0.27999999999999997,2.9175124199809055,12.894736842105264
S-13424,U-4424,P-1095,128,0.51,7,0,1,1,T-shirt,235.46,8,104,11,1,3.8,899,1.0574392598913191,1.0,5.169820020126476,2.5098039215686274
S-13425,U-4425,P-1386,146,0.15,5,0,0,0,Watch,771.38,7,369,11,0,1.0,1141,1.4037341680011648,0.7,1.4081072780431914,9.733333333333333
S-13426,U-4426,P-1130,80,0.11,0,0,0,0,T-shirt,463.53,7,266,14,1,4.9,419,2.0816903938563796,1.0,5.919449617051866,7.2727272727272725
S-13427,U-4427,P-1513,57,0.23,1,1,0,0,Shoes,210.3,6,47,5,0,3.1,713,0.9370405026066034,0.7,4.073947436650542,2.4782608695652173
S-13428,U-4428,P-1360,123,0.54,4,1,0,0,T-shirt,128.53,8,170,8,0,2.2,820,0.5772218978757804,0.7,2.9526301681590685,2.2777777777777777
S-13429,U-4429,P-1140,244,0.76,5,0,0,0,Watch,868.7,7,140,10,1,4.6,161,1.5808341825593246,1.0,4.680588628413792,3.210526315789474
S-13430,U-4430,P-1423,147,0.3,5,1,0,0,Home & Living,466.13,1,74,11,0,3.3,427,1.9635620708538692,0.13999999999999999,3.9990213090839855,4.9
S-13431,U-4431,P-1205,166,0.82,0,0,0,0,Electronics,1734.23,6,434,8,0,2.9,1111,1.5640884575840113,0.7,4.068070975390106,2.024390243902439
S-13432,U-4432,P-1843,95,0.63,9,1,0,0,Electronics,1002.71,4,423,4,1,3.8,853,0.9043362975522647,0.8599999999999999,5.129947707279314,1.507936507936508
S-13433,U-4433,P-1400,3,0.48,2,1,0,0,Home & Living,375.47,7,14,1,1,2.1,557,1.5816588735835546,1.0,2.6562307642001506,0.0625
S-13434,U-4434,P-1238,181,0.74,5,1,0,0,T-shirt,63.46,2,390,6,0,4.7,18,0.28499573359680247,0.27999999999999997,2.767772640416454,2.445945945945946
S-13435,U-4435,P-1723,209,0.46,2,1,0,0,T-shirt,187.21,8,246,3,0,3.6,152,0.8407508869627701,0.7,3.6219153034025533,4.543478260869565
S-13436,U-4436,P-1537,17,0.3,3,0,0,0,Electronics,1679.6,8,58,9,1,3.5,316,1.514818088349357,1.0,4.031231241714096,0.5666666666666667
S-13437,U-4437,P-1856,134,0.15,1,0,0,0,Electronics,779.73,5,64,4,1,1.5,372,0.7032323815364635,1.0,1.7764735258931448,8.933333333333334
S-13438,U-4438,P-1393,181,0.62,3,1,0,0,Watch,568.11,5,86,11,1,1.6,108,1.033829523948173,1.0,1.501231322313326,2.9193548387096775
S-13439,U-4439,P-1007,208,0.95,6,1,0,0,T-shirt,136.8,8,397,2,1,3.1,1129,0.614362060448197,1.0,4.358583205257959,2.1894736842105265
S-13440,U-4440,P-1312,17,0.88,4,1,0,0,Watch,737.23,5,345,10,0,3.8,765,1.3415890231474743,0.7,5.04729844900285,0.19318181818181818
S-13441,U-4441,P-1960,46,0.98,7,0,0,0,Shoes,190.68,7,158,9,1,2.6,378,0.8496190348883839,1.0,3.087518826642862,0.46938775510204084
S-13442,U-4442,P-1105,208,0.69,5,0,0,0,T-shirt,254.24,7,237,6,1,3.2,747,1.141779314680918,1.0,4.235137905903666,3.0144927536231885
S-13443,U-4443,P-1281,177,0.33,4,0,0,0,Electronics,1672.32,5,95,5,1,2.0,404,1.5082523133534154,1.0,2.4015548268426157,5.363636363636363
S-13444,U-4444,P-1945,34,0.87,5,0,0,0,Home & Living,416.67,2,142,6,1,4.5,672,1.7552129407304438,0.58,5.860570796680255,0.39080459770114945
S-13445,U-4445,P-1446,196,0.78,3,1,0,0,Watch,107.6,6,251,10,1,4.7,360,0.1958072499636046,1.0,5.535545280832908,2.5128205128205128
S-13446,U-4446,P-1904,203,0.66,0,0,0,0,Shoes,177.77,8,274,14,0,4.0,501,0.7920955309005036,0.7,4.974880095753384,3.0757575757575757
S-13447,U-4447,P-1302,293,0.58,1,0,1,1,Home & Living,345.8,4,292,2,0,3.0,87,1.4566746703736468,0.5599999999999999,2.686402088686924,5.051724137931035
S-13448,U-4448,P-1072,98,0.85,4,0,0,0,Watch,788.29,6,176,11,1,4.6,38,1.4345064783811325,1.0,3.3704767144392744,1.1529411764705881
S-13449,U-4449,P-1610,15,0.66,3,0,0,0,T-shirt,471.9,8,212,13,1,1.4,310,2.119279651502223,1.0,1.6071420154101854,0.22727272727272727
S-13450,U-4450,P-1292,187,0.61,7,0,0,0,Electronics,451.87,3,270,5,0,4.3,519,0.40753801475495594,0.42,5.378292777954907,3.0655737704918034
S-13451,U-4451,P-1440,206,0.91,2,1,0,0,Electronics,1807.27,1,226,8,1,1.8,1082,1.6299626616641714,0.43999999999999995,2.5154964889203564,2.2637362637362637
S-13452,U-4452,P-1803,3,0.45,9,1,0,0,Home & Living,449.72,6,27,12,1,4.3,1074,1.8944353174101691,1.0,6.002865308883116,0.06666666666666667
S-13453,U-4453,P-1988,274,0.91,0,0,0,0,Shoes,105.55,4,139,4,0,3.6,213,0.47030254422314305,0.5599999999999999,3.863502730815733,3.010989010989011
S-13454,U-4454,P-1986,116,0.42,2,1,0,0,Shoes,268.75,6,62,12,1,2.5,432,1.1974780555184243,1.0,3.035368864001245,2.761904761904762
S-13455,U-4455,P-1181,58,0.91,8,0,0,0,T-shirt,279.92,3,235,8,1,2.5,327,1.2571069295369832,0.72,2.896506804192072,0.6373626373626373
S-13456,U-4456,P-1970,286,0.37,9,0,0,0,Watch,297.64,5,374,10,0,4.9,255,0.5416363371669821,0.7,5.434273895589971,7.72972972972973
S-13457,U-4457,P-1477,255,0.61,0,0,0,0,Shoes,351.63,8,432,11,1,4.7,406,1.5667691485095574,1.0,5.64828439431604,4.180327868852459
S-13458,U-4458,P-1162,46,0.94,6,1,0,0,Home & Living,381.93,5,383,6,0,2.0,1112,1.6088714773158095,0.7,2.8059257405102183,0.48936170212765956
S-13459,U-4459,P-1964,162,0.52,9,1,0,0,Watch,527.5,1,139,8,1,1.1,1025,0.9599286650167419,0.43999999999999995,1.5253530656607575,3.1153846153846154
S-13460,U-4460,P-1019,217,0.63,0,1,0,0,T-shirt,143.34,3,130,4,1,4.4,709,0.6437328782503257,0.72,5.777433173631119,3.4444444444444446
S-13461,U-4461,P-1107,257,0.52,8,1,0,0,Home & Living,467.51,5,159,5,0,2.5,623,1.9693752896078185,0.7,3.218075184184714,4.9423076923076925
S-13462,U-4462,P-1124,239,0.24,1,0,0,0,Electronics,295.54,5,168,4,0,1.5,14,0.2665452118544707,0.7,0.812415060330663,9.958333333333334
S-13463,U-4463,P-1952,231,0.63,9,1,0,0,Watch,930.26,3,195,2,0,3.1,1022,1.692859222594264,0.42,4.296906754890008,3.6666666666666665
S-13464,U-4464,P-1168,4,0.65,2,1,0,0,T-shirt,371.55,1,25,13,0,4.5,310,1.668612745318184,0.13999999999999999,5.165813620961311,0.06153846153846154
S-13465,U-4465,P-1843,254,0.12,8,0,0,0,Electronics,1002.71,4,423,4,1,3.8,853,0.9043362975522647,0.8599999999999999,5.129947707279314,21.166666666666668
S-13466,U-4466,P-1060,283,0.75,6,1,0,0,Shoes,137.74,7,205,10,0,2.4,1098,0.6137325669473779,0.7,3.361034858113738,3.7733333333333334
S-13467,U-4467,P-1714,37,0.52,8,0,0,0,Home & Living,349.1,2,136,3,0,3.2,1019,1.4705758456548297,0.27999999999999997,4.433637060018123,0.7115384615384616
S-13468,U-4468,P-1289,41,0.33,6,1,0,0,T-shirt,42.66,8,182,3,0,3.9,448,0.19158395832397718,0.7,4.7634778524389585,1.2424242424242424
S-13469,U-4469,P-1810,21,0.52,4,0,0,0,Shoes,69.49,2,363,6,0,2.3,894,0.309628837499443,0.27999999999999997,3.1265389104064334,0.40384615384615385
S-13470,U-4470,P-1761,162,0.99,5,1,0,0,Shoes,103.04,8,122,13,0,4.2,972,0.45911865615113845,0.7,5.7795226290362445,1.6363636363636365
S-13471,U-4471,P-1075,27,0.31,1,1,0,0,T-shirt,119.56,6,67,12,0,4.9,814,0.5369380697893744,0.7,6.569124350976046,0.8709677419354839
S-13472,U-4472,P-1245,178,0.56,4,1,0,0,Electronics,1330.2,4,408,9,0,4.7,323,1.1996969642309565,0.5599999999999999,5.433898904844789,3.1785714285714284
S-13473,U-4473,P-1007,128,0.97,7,1,0,0,T-shirt,136.8,8,397,2,1,3.1,1129,0.614362060448197,1.0,4.358583205257959,1.3195876288659794
S-13474,U-4474,P-1191,225,0.92,8,1,0,0,Home & Living,396.52,4,361,4,0,4.8,191,1.6703315219680694,0.5599999999999999,5.0471955571466705,2.4456521739130435
S-13475,U-4475,P-1084,264,0.56,5,0,0,0,T-shirt,485.26,3,186,13,1,2.9,1122,2.1792787533120763,0.72,4.073780193748297,4.7142857142857135
S-13476,U-4476,P-1076,18,0.82,2,0,0,0,Home & Living,31.27,5,212,12,1,2.0,46,0.13172416698260248,1.0,1.5400590406840236,0.21951219512195122
S-13477,U-4477,P-1155,262,0.34,5,1,0,0,Home & Living,305.54,2,38,5,1,2.2,675,1.287080331943216,0.58,2.8671249534589047,7.705882352941177
S-13478,U-4478,P-1848,27,0.92,8,0,0,0,Electronics,751.75,2,51,9,1,1.2,393,0.6779974386262378,0.58,1.4343242182315041,0.29347826086956524
S-13479,U-4479,P-1450,178,0.32,4,1,1,1,T-shirt,77.13,3,342,2,1,2.6,271,0.3463870301342794,0.72,2.915017074473919,5.5625
